EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,StockOptionLevel,Attrition
EMP1239,28,Male,Single,Research & Development,Research Scientist,Medical,2,12082,17,38,9,2,2,26,No,2,1,3,3,4,1,Yes
EMP1240,26,Male,Divorced,Research & Development,Research Director,Human Resources,5,3979,17,28,5,8,4,1,Yes,3,2,2,3,0,3,No
EMP1241,29,Male,Divorced,Research & Development,Manufacturing Director,Medical,4,13541,11,38,6,7,5,27,No,1,4,2,4,6,1,No
EMP1242,55,Female,Divorced,Sales,Sales Executive,Marketing,1,7069,14,9,1,37,5,7,No,1,1,2,3,4,3,No
EMP1243,56,Male,Single,Sales,Sales Executive,Other,5,12202,18,27,3,32,4,22,No,2,3,4,3,5,0,No
EMP1244,40,Male,Divorced,Human Resources,HR Manager,Technical Degree,5,5682,21,14,0,22,6,3,No,3,2,2,3,5,3,No
EMP1245,52,Female,Married,Research & Development,Manufacturing Director,Marketing,4,10444,21,15,14,31,1,20,Yes,1,3,3,3,0,3,Yes
EMP1246,44,Male,Married,Research & Development,Manufacturing Director,Medical,4,14708,12,4,4,9,6,2,Yes,2,1,3,3,5,0,Yes
EMP1247,22,Female,Divorced,Research & Development,Research Director,Human Resources,4,1796,19,24,15,4,7,7,No,2,3,2,3,0,2,Yes
EMP1248,26,Female,Married,Research & Development,Manufacturing Director,Medical,4,3754,24,5,5,8,3,24,No,3,2,1,3,3,2,No
EMP1249,52,Male,Divorced,Research & Development,Laboratory Technician,Other,1,7797,15,9,8,31,8,16,No,4,4,2,3,5,0,No
EMP1250,30,Female,Married,Research & Development,Research Director,Human Resources,1,12177,16,13,13,12,6,1,Yes,1,1,3,3,6,1,Yes
EMP1251,29,Female,Single,Research & Development,Laboratory Technician,Medical,4,7008,25,17,10,11,6,12,No,2,2,4,4,2,3,No
EMP1252,44,Female,Divorced,Sales,Sales Representative,Technical Degree,2,6405,11,17,17,26,2,21,No,3,1,1,3,2,3,Yes
EMP1253,54,Female,Single,Research & Development,Research Director,Medical,1,14827,18,8,8,16,0,23,No,4,2,2,3,4,1,No
EMP1254,35,Male,Divorced,Research & Development,Research Scientist,Life Sciences,3,15331,25,23,0,17,0,28,Yes,2,3,4,3,2,2,No
EMP1255,47,Female,Single,Research & Development,Laboratory Technician,Human Resources,3,2710,14,29,0,28,2,22,Yes,2,1,3,3,6,1,Yes
EMP1256,27,Female,Single,Research & Development,Manufacturing Director,Other,4,17007,14,25,14,7,8,28,Yes,2,4,2,3,3,0,Yes
EMP1257,26,Male,Single,Research & Development,Laboratory Technician,Other,5,10583,18,32,8,1,6,7,Yes,3,2,2,4,6,3,No
EMP1258,50,Female,Married,Sales,Manager,Other,1,7786,19,24,0,26,2,20,No,3,3,4,4,0,2,No
EMP1259,21,Male,Married,Sales,Sales Executive,Human Resources,3,4075,18,36,6,3,6,10,No,1,1,1,4,0,2,No
EMP1260,59,Male,Divorced,Sales,Sales Executive,Other,5,19918,17,40,1,32,1,8,No,1,1,3,3,2,3,No
EMP1261,31,Male,Married,Research & Development,Laboratory Technician,Human Resources,2,16649,19,19,14,13,1,1,No,1,2,1,3,3,2,Yes
EMP1262,25,Female,Single,Research & Development,Research Director,Life Sciences,5,2228,12,9,9,7,6,4,No,1,4,2,3,0,2,No
EMP1263,45,Male,Single,Human Resources,HR Manager,Human Resources,5,16410,16,24,14,21,0,16,No,2,2,2,3,5,0,No
EMP1264,52,Female,Married,Sales,Sales Executive,Other,5,3203,21,37,11,18,3,8,No,4,2,3,3,4,1,Yes
EMP1265,43,Female,Divorced,Research & Development,Research Scientist,Technical Degree,3,19344,24,2,2,0,3,20,No,3,4,4,3,0,1,Yes
EMP1266,50,Female,Single,Research & Development,Laboratory Technician,Technical Degree,4,15099,16,37,17,32,0,12,No,2,3,3,3,1,1,No
EMP1267,37,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,2,1259,22,34,18,19,8,8,No,2,1,4,3,6,1,No
EMP1268,48,Male,Divorced,Research & Development,Research Scientist,Marketing,2,11463,25,8,8,9,0,2,No,4,2,1,3,3,0,Yes
EMP1269,27,Male,Single,Research & Development,Manufacturing Director,Marketing,3,17027,21,13,1,6,6,20,No,4,4,4,3,0,3,No
EMP1270,57,Female,Married,Research & Development,Research Director,Technical Degree,3,2342,22,38,12,9,0,1,No,2,2,3,3,4,2,Yes
EMP1271,36,Female,Single,Research & Development,Research Director,Technical Degree,5,7572,11,11,4,18,0,23,No,1,3,2,4,3,2,No
EMP1272,33,Female,Married,Research & Development,Research Scientist,Other,5,4754,11,5,5,15,2,27,Yes,1,1,1,3,3,0,Yes
EMP1273,43,Female,Married,Research & Development,Laboratory Technician,Marketing,5,15941,12,35,6,25,9,3,Yes,3,2,3,3,1,2,Yes
EMP1274,54,Female,Single,Sales,Sales Representative,Other,5,14547,13,40,12,27,7,3,No,2,2,1,4,5,3,Yes
EMP1275,51,Female,Married,Sales,Sales Representative,Human Resources,2,17329,15,8,8,1,0,22,Yes,1,2,1,3,0,3,Yes
EMP1276,55,Female,Single,Sales,Sales Representative,Medical,4,4762,20,25,6,0,3,28,No,2,2,3,4,3,1,Yes
EMP1277,21,Male,Divorced,Sales,Sales Executive,Human Resources,5,8702,19,4,4,3,0,18,No,1,1,3,4,1,1,No
EMP1278,35,Male,Divorced,Sales,Manager,Other,1,8549,13,3,3,17,6,25,No,4,4,4,3,3,0,No
EMP1279,23,Female,Divorced,Sales,Sales Executive,Life Sciences,3,19754,24,19,14,2,3,23,No,3,4,1,4,0,0,No
EMP1280,53,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,4,7654,21,38,14,35,4,4,No,3,2,1,3,1,3,No
EMP1281,44,Male,Divorced,Research & Development,Manufacturing Director,Life Sciences,4,16928,19,27,15,26,2,29,No,1,4,4,3,5,1,No
EMP1282,45,Male,Single,Research & Development,Manufacturing Director,Other,4,6299,22,29,12,27,8,15,Yes,2,2,4,3,6,0,No
EMP1283,30,Male,Married,Research & Development,Research Director,Marketing,2,7145,19,35,17,8,5,8,No,1,4,3,3,4,0,No
EMP1284,57,Male,Married,Research & Development,Research Director,Marketing,5,17262,23,24,9,6,4,3,Yes,2,3,1,3,0,3,No
EMP1285,42,Male,Single,Research & Development,Laboratory Technician,Human Resources,3,14000,11,22,2,23,8,10,No,4,1,1,3,3,0,No
EMP1286,18,Female,Married,Research & Development,Laboratory Technician,Human Resources,2,18141,11,28,17,0,3,21,No,4,3,4,4,5,1,No
EMP1287,25,Female,Divorced,Sales,Sales Executive,Life Sciences,1,17628,13,25,1,7,5,20,No,2,1,4,3,1,1,No
EMP1288,44,Male,Married,Research & Development,Research Scientist,Medical,1,1455,15,31,6,23,6,21,Yes,2,3,2,4,1,3,Yes
EMP1289,58,Female,Married,Sales,Sales Executive,Other,1,10088,25,19,12,13,6,24,No,3,4,4,3,4,3,No
EMP1290,37,Male,Married,Sales,Sales Representative,Marketing,1,10206,14,24,13,19,4,28,No,4,3,2,3,4,2,No
EMP1291,32,Female,Divorced,Research & Development,Manufacturing Director,Medical,4,17213,16,13,13,0,7,28,No,3,3,2,3,3,3,No
EMP1292,56,Female,Divorced,Sales,Sales Executive,Human Resources,2,9260,23,19,7,23,4,25,No,4,3,1,3,2,0,No
EMP1293,20,Female,Married,Research & Development,Manufacturing Director,Medical,1,2684,24,29,6,2,7,24,No,2,1,4,3,1,2,No
EMP1294,40,Male,Divorced,Research & Development,Research Scientist,Life Sciences,1,14827,16,8,8,11,0,5,No,3,1,3,3,2,0,No
EMP1295,24,Male,Single,Research & Development,Manufacturing Director,Medical,4,9686,13,14,7,6,1,24,No,3,2,1,3,0,1,No
EMP1296,35,Female,Married,Human Resources,Human Resources,Medical,4,9666,18,9,9,17,8,2,No,4,2,3,3,2,1,No
EMP1297,40,Male,Married,Research & Development,Manufacturing Director,Other,4,2351,24,38,2,20,4,29,No,3,1,1,3,2,2,No
EMP1298,32,Female,Single,Research & Development,Research Scientist,Technical Degree,2,18828,12,6,6,14,2,27,No,2,4,3,3,6,2,No
EMP1299,45,Female,Married,Research & Development,Laboratory Technician,Life Sciences,2,14912,17,1,1,5,9,19,Yes,1,4,4,3,0,1,Yes
EMP1300,45,Female,Single,Sales,Sales Executive,Technical Degree,4,2952,14,19,10,11,6,23,Yes,3,2,2,4,3,0,No
EMP1301,31,Male,Married,Sales,Sales Executive,Human Resources,3,3972,13,18,4,6,2,2,Yes,3,2,4,3,4,1,Yes
EMP1302,26,Female,Married,Research & Development,Manufacturing Director,Technical Degree,2,3103,22,7,7,8,8,3,No,1,3,3,3,6,1,Yes
EMP1303,57,Male,Divorced,Research & Development,Research Scientist,Other,2,16862,21,30,3,38,9,22,No,1,3,1,3,0,3,Yes
EMP1304,39,Male,Single,Research & Development,Research Director,Human Resources,1,15012,17,9,2,20,8,19,No,4,2,2,3,1,0,No
EMP1305,47,Male,Single,Research & Development,Research Director,Marketing,2,19518,22,32,14,23,9,24,No,4,3,3,4,6,0,No
EMP1306,21,Male,Single,Sales,Sales Representative,Medical,1,5299,13,24,16,3,5,10,Yes,4,1,2,3,0,2,Yes
EMP1307,43,Male,Married,Sales,Manager,Life Sciences,5,7749,23,17,13,25,2,18,No,4,3,3,3,1,3,No
EMP1308,20,Male,Married,Sales,Sales Executive,Medical,1,2597,11,20,3,2,2,10,Yes,3,4,1,3,1,0,Yes
EMP1309,53,Male,Single,Sales,Sales Executive,Human Resources,2,3525,21,24,16,30,8,8,Yes,4,2,4,3,4,0,No
EMP1310,42,Female,Divorced,Research & Development,Research Director,Technical Degree,4,16807,11,11,1,0,1,23,Yes,3,2,1,3,6,3,Yes
EMP1311,45,Female,Single,Sales,Manager,Other,5,11515,12,6,5,19,9,29,Yes,1,3,1,3,6,2,Yes
EMP1312,41,Male,Divorced,Research & Development,Research Director,Technical Degree,3,12098,21,24,3,23,7,15,No,4,4,4,3,5,0,No
EMP1313,27,Female,Married,Research & Development,Laboratory Technician,Life Sciences,2,14172,19,24,14,9,1,15,No,1,3,3,3,1,3,No
EMP1314,20,Male,Divorced,Sales,Sales Executive,Other,3,13486,15,4,4,2,3,7,No,4,4,2,3,0,0,No
EMP1315,44,Male,Divorced,Research & Development,Manufacturing Director,Other,1,13283,11,11,9,24,4,14,No,1,4,4,3,3,2,No
EMP1316,52,Female,Single,Human Resources,HR Manager,Medical,4,19070,22,35,7,5,3,21,Yes,3,2,4,3,3,1,No
EMP1317,54,Male,Divorced,Human Resources,Human Resources,Other,2,16821,22,3,3,36,0,9,No,2,3,1,3,3,1,Yes
EMP1318,52,Male,Married,Research & Development,Laboratory Technician,Technical Degree,1,18002,21,12,0,33,7,28,Yes,1,4,4,3,2,3,No
EMP1319,51,Female,Divorced,Research & Development,Research Director,Human Resources,4,2872,17,20,5,26,8,9,No,2,1,4,3,6,2,Yes
EMP1320,24,Male,Married,Research & Development,Research Scientist,Life Sciences,4,7931,18,40,10,6,2,4,No,2,1,4,3,4,2,No
EMP1321,29,Male,Married,Research & Development,Research Director,Human Resources,3,14460,20,13,13,11,9,23,No,1,1,2,3,5,0,No
EMP1322,28,Male,Divorced,Research & Development,Research Scientist,Life Sciences,4,3527,25,27,15,10,3,23,No,2,1,4,3,3,0,Yes
EMP1323,57,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,1,11182,14,38,1,26,5,25,Yes,2,3,3,3,4,2,No
EMP1324,33,Male,Married,Research & Development,Research Scientist,Marketing,2,6059,22,9,9,15,9,3,No,3,1,4,3,5,1,No
EMP1325,22,Female,Married,Research & Development,Manufacturing Director,Medical,1,6979,12,12,12,4,5,9,No,1,4,2,3,2,1,Yes
EMP1326,32,Male,Single,Sales,Sales Representative,Human Resources,2,1293,20,30,12,8,5,10,No,3,1,4,3,6,3,No
EMP1327,20,Male,Married,Research & Development,Laboratory Technician,Technical Degree,2,11777,25,5,5,2,7,20,No,1,1,2,3,1,3,Yes
EMP1328,26,Male,Divorced,Sales,Manager,Marketing,1,6915,23,19,4,8,3,17,No,2,3,1,3,6,0,No
EMP1329,33,Female,Married,Sales,Sales Executive,Marketing,1,4093,24,34,3,9,8,25,No,3,3,3,3,6,2,No
EMP1330,60,Female,Single,Sales,Manager,Marketing,1,11090,11,28,13,6,6,11,No,1,1,4,3,2,2,Yes
EMP1331,40,Male,Single,Sales,Manager,Technical Degree,1,11492,24,19,4,4,2,27,No,3,1,1,3,3,0,Yes
EMP1332,30,Female,Single,Research & Development,Manufacturing Director,Other,5,6757,23,2,2,12,9,14,Yes,4,4,4,3,1,1,Yes
EMP1333,32,Female,Single,Research & Development,Research Scientist,Life Sciences,5,7296,11,38,0,14,2,21,No,2,3,2,3,2,3,No
EMP1334,50,Female,Single,Research & Development,Manufacturing Director,Medical,3,17962,17,34,7,2,8,24,No,3,2,4,3,3,2,No
EMP1335,41,Female,Single,Research & Development,Laboratory Technician,Other,5,6795,24,24,4,10,0,11,No,3,1,4,3,4,2,No
EMP1336,53,Female,Married,Research & Development,Manufacturing Director,Other,1,9159,24,36,13,25,1,20,No,4,3,3,3,6,3,No
EMP1337,34,Male,Single,Research & Development,Laboratory Technician,Human Resources,5,12157,17,17,4,16,9,24,No,4,2,3,4,5,3,No
EMP1338,45,Female,Single,Research & Development,Manufacturing Director,Technical Degree,1,16002,14,1,1,27,0,3,No,1,3,4,4,6,2,Yes
EMP1339,43,Female,Married,Research & Development,Manufacturing Director,Other,3,1010,20,21,2,13,4,22,No,4,1,1,3,2,1,Yes
EMP1340,31,Female,Divorced,Human Resources,HR Manager,Human Resources,3,1620,14,17,10,13,9,23,No,1,3,4,3,6,3,Yes
EMP1341,26,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,1,16463,11,34,18,8,2,2,Yes,3,4,1,3,2,1,Yes
EMP1342,49,Female,Married,Research & Development,Laboratory Technician,Human Resources,1,14485,16,15,15,1,5,7,No,2,4,1,3,4,1,No
EMP1343,23,Male,Married,Sales,Sales Executive,Human Resources,5,13374,25,38,10,5,5,17,Yes,2,1,3,3,1,3,Yes
EMP1344,42,Male,Married,Research & Development,Research Scientist,Marketing,4,5815,17,3,3,15,9,7,No,2,3,3,3,2,3,No
EMP1345,52,Male,Single,Sales,Sales Executive,Marketing,4,14826,15,5,5,29,7,29,No,1,4,2,3,2,2,No
EMP1346,45,Male,Married,Sales,Sales Representative,Medical,4,15574,15,34,10,15,5,25,No,4,4,3,3,4,2,No
EMP1347,50,Female,Single,Research & Development,Laboratory Technician,Technical Degree,4,9323,24,1,1,26,2,9,No,4,4,4,3,0,3,No
EMP1348,23,Female,Single,Sales,Sales Representative,Marketing,1,3500,24,20,15,2,0,21,No,2,1,1,3,4,2,No
EMP1349,41,Male,Divorced,Research & Development,Laboratory Technician,Marketing,3,12261,21,15,15,23,3,6,No,3,4,3,3,6,1,No
EMP1350,20,Male,Married,Research & Development,Research Scientist,Technical Degree,1,19707,22,5,2,2,1,3,Yes,2,3,3,3,4,3,No
EMP1351,23,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,3,14174,23,27,2,5,8,3,No,3,4,4,3,5,3,No
EMP1352,18,Female,Married,Sales,Sales Representative,Other,4,18951,11,9,0,0,9,20,No,2,3,4,3,2,0,No
EMP1353,32,Male,Divorced,Research & Development,Research Scientist,Other,2,17274,13,27,9,4,8,20,No,3,3,4,3,3,1,No
EMP1354,40,Female,Married,Sales,Sales Executive,Life Sciences,3,16886,13,19,14,22,8,24,No,2,1,3,3,2,2,Yes
EMP1355,37,Male,Married,Research & Development,Research Scientist,Human Resources,3,10250,19,6,0,19,5,27,No,2,2,4,3,0,3,Yes
EMP1356,49,Male,Single,Research & Development,Research Scientist,Medical,3,3510,24,32,6,22,5,14,Yes,3,3,2,3,4,0,Yes
EMP1357,57,Male,Divorced,Research & Development,Manufacturing Director,Life Sciences,4,19043,16,38,10,24,6,18,No,1,3,1,4,2,0,No
EMP1358,57,Male,Single,Sales,Manager,Human Resources,2,11201,17,34,18,16,4,3,Yes,1,1,2,4,6,1,Yes
EMP1359,56,Female,Single,Human Resources,Human Resources,Life Sciences,5,13132,18,36,14,18,5,17,No,2,1,1,3,1,1,Yes
EMP1360,23,Male,Single,Sales,Sales Representative,Medical,1,11899,15,22,11,0,0,7,Yes,1,1,3,3,6,2,Yes
EMP1361,52,Male,Single,Sales,Manager,Human Resources,4,12823,22,39,17,20,6,27,No,3,3,4,3,1,2,No
EMP1362,37,Male,Divorced,Sales,Manager,Human Resources,1,5641,17,26,8,19,1,20,No,1,4,3,3,0,0,No
EMP1363,42,Male,Single,Research & Development,Research Scientist,Other,5,5347,21,10,8,24,2,17,Yes,1,4,2,3,1,0,No
EMP1364,40,Male,Divorced,Research & Development,Research Director,Technical Degree,5,19636,11,24,4,22,1,23,Yes,2,3,4,3,5,0,No
EMP1365,26,Female,Single,Research & Development,Manufacturing Director,Medical,5,15946,20,3,3,8,8,9,Yes,1,1,4,4,2,3,Yes
EMP1366,30,Male,Divorced,Research & Development,Research Scientist,Marketing,1,10683,11,21,5,2,8,5,No,1,3,1,3,3,3,Yes
EMP1367,19,Female,Single,Sales,Sales Executive,Technical Degree,3,10853,12,30,8,1,4,1,No,4,3,1,3,6,2,No
EMP1368,34,Female,Married,Sales,Sales Executive,Other,3,15145,24,8,7,4,9,23,No,4,4,4,3,4,1,No
EMP1369,60,Male,Single,Research & Development,Research Director,Human Resources,1,3898,23,6,6,13,7,9,No,1,3,4,3,0,0,No
EMP1370,31,Female,Divorced,Research & Development,Manufacturing Director,Medical,5,6530,14,36,9,13,0,24,No,1,3,4,3,2,2,Yes
EMP1371,33,Female,Married,Research & Development,Research Scientist,Medical,1,19503,19,21,7,15,8,9,Yes,4,4,1,3,6,3,No
EMP1372,44,Female,Divorced,Research & Development,Manufacturing Director,Other,2,6474,13,23,17,23,8,4,No,2,2,1,3,1,1,Yes
EMP1373,45,Female,Divorced,Research & Development,Manufacturing Director,Other,3,14850,15,31,13,27,3,18,No,1,4,3,3,3,2,No
EMP1374,54,Male,Single,Research & Development,Laboratory Technician,Marketing,2,3668,12,30,10,36,7,23,No,3,2,4,3,2,0,No
EMP1375,51,Female,Married,Research & Development,Laboratory Technician,Marketing,1,4869,23,39,15,27,5,12,No,3,2,3,3,0,2,No
EMP1376,25,Female,Single,Research & Development,Research Director,Other,1,2641,23,36,6,7,0,7,No,2,1,1,3,0,2,Yes
EMP1377,58,Male,Single,Sales,Sales Representative,Human Resources,3,18751,19,13,9,27,9,2,No,2,4,4,3,5,2,No
EMP1378,21,Female,Single,Research & Development,Research Scientist,Medical,2,10839,17,35,0,3,8,12,Yes,3,2,4,3,3,3,No
EMP1379,38,Male,Married,Sales,Sales Representative,Medical,5,6063,22,25,1,20,6,27,No,4,4,3,4,5,1,No
EMP1380,58,Female,Divorced,Research & Development,Laboratory Technician,Marketing,5,19797,19,4,3,2,2,21,No,2,3,4,3,6,2,Yes
EMP1381,23,Female,Divorced,Research & Development,Manufacturing Director,Other,2,19263,13,15,0,5,2,3,No,4,3,3,3,3,3,No
EMP1382,56,Female,Married,Research & Development,Research Director,Other,4,1091,20,28,17,38,9,26,No,1,4,3,3,5,0,No
EMP1383,47,Male,Single,Research & Development,Manufacturing Director,Human Resources,3,10804,19,6,6,29,4,14,No,2,3,2,3,4,1,No
EMP1384,33,Female,Married,Research & Development,Manufacturing Director,Technical Degree,4,15242,21,22,12,15,9,10,No,1,4,1,3,2,1,No
EMP1385,32,Female,Divorced,Human Resources,HR Manager,Technical Degree,1,12028,17,26,18,14,0,28,Yes,2,1,3,3,3,1,No
EMP1386,40,Female,Married,Sales,Manager,Life Sciences,1,2573,15,7,3,4,4,25,No,3,4,4,4,4,1,No
EMP1387,60,Female,Single,Sales,Manager,Medical,3,12978,12,29,16,34,7,21,No,3,1,2,3,2,3,Yes
EMP1388,59,Female,Single,Research & Development,Laboratory Technician,Medical,2,18585,25,23,11,26,7,10,No,1,3,4,3,2,0,No
EMP1389,27,Male,Single,Research & Development,Manufacturing Director,Technical Degree,2,8818,21,13,9,9,9,13,No,3,1,4,3,3,0,No
EMP1390,49,Male,Married,Research & Development,Research Director,Life Sciences,5,12454,12,20,18,1,6,12,No,1,2,4,4,0,3,Yes
EMP1391,42,Female,Married,Sales,Sales Executive,Human Resources,1,2297,22,6,6,24,8,16,No,4,4,3,3,3,1,No
EMP1392,24,Male,Divorced,Research & Development,Laboratory Technician,Marketing,5,8753,14,35,18,6,6,26,No,4,2,3,4,3,2,No
EMP1393,56,Male,Married,Research & Development,Research Director,Medical,2,18506,14,34,6,4,1,27,Yes,1,2,2,3,6,0,Yes
EMP1394,21,Male,Married,Research & Development,Manufacturing Director,Other,3,8437,18,27,12,3,9,24,No,2,3,4,3,3,0,No
EMP1395,19,Male,Divorced,Sales,Manager,Life Sciences,4,8490,21,23,13,1,5,28,No,2,4,1,3,1,3,No
EMP1396,48,Male,Single,Research & Development,Manufacturing Director,Human Resources,5,13799,21,27,18,20,1,6,Yes,2,2,2,3,2,1,No
EMP1397,42,Female,Divorced,Sales,Sales Executive,Human Resources,5,5817,22,21,9,11,6,9,No,3,4,3,3,2,1,No
EMP1398,38,Male,Divorced,Sales,Sales Executive,Life Sciences,5,12235,19,5,5,20,0,5,No,4,2,1,3,1,0,Yes
EMP1399,45,Female,Married,Research & Development,Research Scientist,Life Sciences,3,13526,25,8,5,7,4,11,Yes,1,3,2,3,0,0,Yes
EMP1400,28,Male,Single,Research & Development,Research Director,Life Sciences,5,16792,12,25,9,10,7,22,No,4,1,1,4,3,1,Yes
EMP1401,56,Female,Divorced,Research & Development,Research Director,Technical Degree,1,14641,19,11,3,36,4,22,No,1,3,4,3,0,3,Yes
EMP1402,32,Female,Married,Research & Development,Laboratory Technician,Other,3,14136,21,16,13,14,3,23,No,1,1,4,3,4,0,No
EMP1403,34,Female,Divorced,Research & Development,Research Scientist,Life Sciences,2,10785,20,8,8,12,5,3,No,1,4,1,3,4,0,No
EMP1404,52,Female,Single,Sales,Sales Representative,Technical Degree,3,6748,17,7,7,8,5,25,No,1,2,4,3,1,0,Yes
EMP1405,45,Female,Married,Research & Development,Research Scientist,Marketing,5,1351,12,9,7,26,9,27,Yes,3,2,3,3,5,0,Yes
EMP1406,33,Male,Married,Research & Development,Manufacturing Director,Marketing,3,9322,11,24,18,9,1,24,Yes,3,1,1,4,2,0,No
EMP1407,33,Female,Married,Sales,Manager,Human Resources,5,16809,18,36,18,12,1,16,Yes,2,3,4,3,6,0,Yes
EMP1408,44,Female,Single,Research & Development,Research Scientist,Medical,3,13525,16,0,0,15,8,21,Yes,4,3,2,3,4,1,Yes
EMP1409,53,Female,Married,Sales,Manager,Technical Degree,4,15282,22,3,0,35,9,21,No,2,3,3,4,6,3,No
EMP1410,32,Male,Single,Research & Development,Research Director,Medical,2,6810,23,16,16,14,5,9,No,4,3,4,4,0,0,No
EMP1411,52,Female,Divorced,Research & Development,Manufacturing Director,Medical,1,18749,24,5,5,34,9,15,No,3,3,2,3,6,2,No
EMP1412,37,Male,Single,Research & Development,Research Director,Life Sciences,1,16872,18,36,15,19,6,12,No,4,3,3,3,2,1,No
EMP1413,47,Male,Married,Sales,Sales Representative,Human Resources,3,9802,22,1,1,26,6,1,No,3,4,3,3,3,1,Yes
EMP1414,51,Female,Single,Sales,Sales Representative,Human Resources,4,15450,17,29,14,31,6,29,No,4,1,2,3,1,1,No
EMP1415,29,Male,Divorced,Research & Development,Research Director,Life Sciences,1,15354,25,15,11,11,6,2,Yes,4,2,2,3,4,1,Yes
EMP1416,32,Male,Single,Sales,Sales Executive,Medical,5,8538,25,16,8,14,3,9,No,4,1,4,3,5,0,No
EMP1417,59,Female,Divorced,Sales,Sales Representative,Technical Degree,3,5615,17,38,9,16,0,2,Yes,3,2,4,3,6,2,No
EMP1418,53,Female,Single,Research & Development,Research Director,Life Sciences,1,19970,23,40,16,20,2,10,No,3,2,3,3,4,0,No
EMP1419,46,Male,Married,Research & Development,Manufacturing Director,Marketing,1,16726,20,35,13,10,3,2,No,4,4,1,3,5,1,Yes
EMP1420,22,Male,Divorced,Research & Development,Research Scientist,Other,3,19365,14,25,13,4,8,29,No,2,4,4,3,3,0,No
EMP1421,37,Male,Divorced,Research & Development,Research Director,Life Sciences,4,19930,19,25,9,19,8,6,No,4,1,2,3,4,0,Yes
EMP1422,38,Male,Divorced,Sales,Sales Executive,Technical Degree,3,12100,15,5,4,17,7,29,No,2,2,1,3,2,2,Yes
EMP1423,35,Male,Single,Research & Development,Laboratory Technician,Marketing,4,14609,15,8,8,10,9,22,No,1,1,3,3,3,2,No
EMP1424,32,Male,Married,Research & Development,Research Director,Human Resources,3,10588,17,34,6,14,8,23,Yes,3,4,2,4,1,0,Yes
EMP1425,23,Female,Divorced,Research & Development,Manufacturing Director,Medical,2,5418,12,25,15,5,0,12,Yes,3,1,4,3,5,3,No
EMP1426,48,Male,Married,Research & Development,Research Scientist,Life Sciences,5,5291,18,2,2,17,2,23,No,2,3,2,3,4,0,No
EMP1427,30,Male,Divorced,Research & Development,Manufacturing Director,Life Sciences,3,18557,18,40,11,12,9,26,No,1,1,4,3,5,0,No
EMP1428,19,Female,Married,Research & Development,Research Director,Marketing,1,11159,12,11,9,1,5,5,No,4,2,4,3,4,1,No
EMP1429,59,Female,Single,Research & Development,Research Director,Other,4,16117,15,30,5,33,5,7,No,3,3,2,3,6,3,No
EMP1430,56,Female,Married,Human Resources,HR Manager,Life Sciences,3,14316,21,19,7,18,4,8,No,1,2,1,3,4,0,Yes
EMP1431,48,Male,Divorced,Research & Development,Research Director,Life Sciences,1,19608,25,18,0,25,2,14,No,4,3,4,3,2,1,No
EMP1432,26,Male,Single,Sales,Sales Representative,Medical,4,8576,12,3,2,8,7,5,No,3,1,1,3,1,0,Yes
EMP1433,29,Female,Married,Research & Development,Research Scientist,Marketing,4,19738,22,0,0,11,9,11,No,3,2,2,3,4,2,No
EMP1434,28,Male,Divorced,Sales,Manager,Marketing,5,14681,17,26,15,10,2,1,No,1,3,2,4,1,1,No
EMP1435,33,Male,Divorced,Research & Development,Research Scientist,Medical,2,19449,24,1,1,15,1,14,Yes,1,4,3,3,6,2,Yes
EMP1436,50,Female,Married,Research & Development,Manufacturing Director,Other,1,10319,24,11,7,32,5,15,Yes,4,2,1,3,6,2,Yes
EMP1437,30,Female,Divorced,Sales,Sales Executive,Life Sciences,3,11477,14,13,13,12,5,8,No,3,2,4,3,3,1,Yes
EMP1438,32,Male,Married,Sales,Sales Representative,Marketing,2,7831,18,3,3,1,4,5,No,4,3,1,3,6,2,No
EMP1439,52,Male,Single,Research & Development,Research Director,Medical,2,12374,24,2,2,31,5,5,No,4,1,2,3,0,0,No
EMP1440,41,Female,Single,Research & Development,Manufacturing Director,Human Resources,3,2723,13,17,4,23,9,3,Yes,3,3,4,3,4,2,No
EMP1441,26,Female,Divorced,Research & Development,Research Scientist,Life Sciences,5,3995,22,15,11,7,1,9,No,3,2,3,3,4,3,No
EMP1442,49,Female,Married,Research & Development,Manufacturing Director,Life Sciences,4,15172,22,14,5,8,6,27,No,2,3,4,3,0,3,No
EMP1443,22,Female,Single,Research & Development,Manufacturing Director,Marketing,2,1312,19,0,0,4,5,2,No,1,3,1,3,4,3,No
EMP1444,60,Female,Single,Research & Development,Research Director,Marketing,2,8079,12,27,0,13,6,10,No,1,1,1,3,5,0,No
EMP1445,49,Male,Single,Research & Development,Research Scientist,Marketing,4,4763,19,24,7,26,5,24,No,1,4,4,3,0,2,No
